duration_sec,error,from_cache,params,path,status,ts_utc
0.128,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Lindenwood""}",/games,200,2026-03-09T20:15:59.386070+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Lindenwood""}",/plays/team,200,2026-03-09T20:15:59.734207+00:00
0.117,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""UC San Diego""}",/games,200,2026-03-09T20:16:01.251743+00:00
0.0,,True,"{""season"": 2026, ""team"": ""UC San Diego""}",/plays/team,200,2026-03-09T20:16:01.587905+00:00
0.131,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Bellarmine""}",/games,200,2026-03-09T20:16:02.650077+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Bellarmine""}",/plays/team,200,2026-03-09T20:16:02.982544+00:00
0.116,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Tarleton State""}",/games,200,2026-03-09T20:16:04.513575+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Tarleton State""}",/plays/team,200,2026-03-09T20:16:04.843164+00:00
0.128,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Utah Tech""}",/games,200,2026-03-09T20:16:05.883616+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Utah Tech""}",/plays/team,200,2026-03-09T20:16:06.209085+00:00
0.128,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""James Madison""}",/games,200,2026-03-09T20:16:07.236370+00:00
0.0,,True,"{""season"": 2026, ""team"": ""James Madison""}",/plays/team,200,2026-03-09T20:16:08.183981+00:00
0.129,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""High Point""}",/games,200,2026-03-09T20:16:09.286721+00:00
0.0,,True,"{""season"": 2026, ""team"": ""High Point""}",/plays/team,200,2026-03-09T20:16:09.643975+00:00
0.117,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Liberty""}",/games,200,2026-03-09T20:16:10.792668+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Liberty""}",/plays/team,200,2026-03-09T20:16:11.098900+00:00
0.149,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""UT Martin""}",/games,200,2026-03-09T20:16:12.041485+00:00
0.0,,True,"{""season"": 2026, ""team"": ""UT Martin""}",/plays/team,200,2026-03-09T20:16:13.091022+00:00
0.148,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""St. Thomas-Minnesota""}",/games,200,2026-03-09T20:16:14.155221+00:00
0.0,,True,"{""season"": 2026, ""team"": ""St. Thomas-Minnesota""}",/plays/team,200,2026-03-09T20:16:14.499923+00:00
0.134,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Idaho""}",/games,200,2026-03-09T20:16:15.598253+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Idaho""}",/plays/team,200,2026-03-09T20:16:15.936237+00:00
0.114,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Texas""}",/games,200,2026-03-09T20:16:16.985897+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Texas""}",/plays/team,200,2026-03-09T20:16:18.179671+00:00
0.122,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""East Texas A&M""}",/games,200,2026-03-09T20:16:19.240843+00:00
0.0,,True,"{""season"": 2026, ""team"": ""East Texas A&M""}",/plays/team,200,2026-03-09T20:16:19.578295+00:00
0.113,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Southern Indiana""}",/games,200,2026-03-09T20:16:20.643075+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Southern Indiana""}",/plays/team,200,2026-03-09T20:16:20.946397+00:00
0.131,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Stonehill""}",/games,200,2026-03-09T20:16:21.879727+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Stonehill""}",/plays/team,200,2026-03-09T20:16:22.209369+00:00
0.121,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Queens University""}",/games,200,2026-03-09T20:16:23.229389+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Queens University""}",/plays/team,200,2026-03-09T20:16:24.621205+00:00
0.131,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Georgia State""}",/games,200,2026-03-09T20:16:25.806653+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Georgia State""}",/plays/team,200,2026-03-09T20:16:26.134881+00:00
0.142,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Fairfield""}",/games,200,2026-03-09T20:16:27.196032+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Fairfield""}",/plays/team,200,2026-03-09T20:16:27.525072+00:00
0.12,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Alabama A&M""}",/games,200,2026-03-09T20:16:28.537950+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Alabama A&M""}",/plays/team,200,2026-03-09T20:16:28.858785+00:00
0.112,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Austin Peay""}",/games,200,2026-03-09T20:16:29.828616+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Austin Peay""}",/plays/team,200,2026-03-09T20:16:30.155714+00:00
0.128,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Baylor""}",/games,200,2026-03-09T20:16:31.205371+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Baylor""}",/plays/team,200,2026-03-09T20:16:32.773368+00:00
0.114,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Le Moyne""}",/games,200,2026-03-09T20:16:33.753689+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Le Moyne""}",/plays/team,200,2026-03-09T20:16:34.072861+00:00
0.135,,False,"{""season"": 2026, ""seasonType"": ""postseason"", ""team"": ""Longwood""}",/games,200,2026-03-09T20:16:35.058180+00:00
0.0,,True,"{""season"": 2026, ""team"": ""Longwood""}",/plays/team,200,2026-03-09T20:16:35.401038+00:00
