season,player_name,team,pid,listed_height_raw,listed_height,listed_height_inches,predicted_profile_height_inches,predicted_profile_height,height_delta_inches,height_profile_label,predicted_big_profile_height_inches,predicted_big_profile_height,big_height_delta_inches,big_height_profile_label
2021,Tra'Von Fagan,Buffalo,67888,6-8,"6'8""",80.0,78.78,"6'7""",-1.22,plays_shorter,78.78,"6'7""",-1.22,plays_shorter
2021,Payton Youngblood,North Alabama,67898,6-5,"6'5""",77.0,76.54,"6'5""",-0.46,plays_at_height,76.54,"6'5""",-0.46,plays_at_height
2021,Kashawn Charles,Eastern Illinois,67900,6-1,"6'1""",73.0,74.26,"6'2""",1.26,plays_taller,74.26,"6'2""",1.26,plays_taller
2021,Jacob Tryon,Samford,67909,6-11,"6'11""",83.0,79.64,"6'8""",-3.36,plays_shorter,79.64,"6'8""",-3.36,plays_shorter
2021,Amir Allen,Milwaukee,67921,6-8,"6'8""",80.0,80.33,"6'8""",0.33,plays_at_height,80.33,"6'8""",0.33,plays_at_height
2021,Aundre Hyatt,LSU,67927,6-6,"6'6""",78.0,77.84,"6'6""",-0.16,plays_at_height,77.84,"6'6""",-0.16,plays_at_height
2021,Valdir Manuel,New Mexico,67938,6-10,"6'10""",82.0,79.81,"6'8""",-2.19,plays_shorter,79.81,"6'8""",-2.19,plays_shorter
2021,Josiah Wallace,Eastern Illinois,67948,6-4,"6'4""",76.0,76.36,"6'4""",0.36,plays_at_height,76.36,"6'4""",0.36,plays_at_height
2021,Casson Rouse,Eastern Washington,67953,6-2,"6'2""",74.0,73.72,"6'2""",-0.28,plays_at_height,73.72,"6'2""",-0.28,plays_at_height
2021,Andrew Gordon,Louisiana Tech,67955,6-10,"6'10""",82.0,81.65,"6'10""",-0.35,plays_at_height,81.65,"6'10""",-0.35,plays_at_height
2021,Khalil Shabazz,San Francisco,67961,6-1,"6'1""",73.0,75.17,"6'3""",2.17,plays_taller,75.17,"6'3""",2.17,plays_taller
2021,Damian Chong Qui,Mount St. Mary's,67965,5-8,"5'8""",68.0,74.85,"6'3""",6.85,plays_taller,74.85,"6'3""",6.85,plays_taller
2021,Rodney Henderson Jr.,Rider,67971,6-5,"6'5""",77.0,75.95,"6'4""",-1.05,plays_shorter,75.95,"6'4""",-1.05,plays_shorter
2021,Willie Herenton,Miami FL,67978,6-2,"6'2""",74.0,73.15,"6'1""",-0.85,plays_shorter,73.15,"6'1""",-0.85,plays_shorter
2021,Trendon Hankerson,Northern Illinois,67986,6-2,"6'2""",74.0,74.96,"6'3""",0.96,plays_taller,74.96,"6'3""",0.96,plays_taller
2021,Ty Dalton,Houston Christian,68002,6-4,"6'4""",76.0,75.38,"6'3""",-0.62,plays_at_height,75.38,"6'3""",-0.62,plays_at_height
2021,Tate Hall,Loyola Chicago,68003,6-6,"6'6""",78.0,77.02,"6'5""",-0.98,plays_shorter,77.02,"6'5""",-0.98,plays_shorter
2021,John Norvel,Northwestern St.,68016,6-2,"6'2""",74.0,73.24,"6'1""",-0.76,plays_shorter,73.24,"6'1""",-0.76,plays_shorter
2021,Chandler Vaudrin,Winthrop,68021,6-7,"6'7""",79.0,78.69,"6'7""",-0.31,plays_at_height,78.69,"6'7""",-0.31,plays_at_height
2021,Brendon Brooks,Southern,68025,5-9,"5'9""",69.0,73.42,"6'1""",4.42,plays_taller,73.42,"6'1""",4.42,plays_taller
2021,Kyle Luedtke,Nebraska Omaha,68036,6-5,"6'5""",77.0,75.51,"6'4""",-1.49,plays_shorter,75.51,"6'4""",-1.49,plays_shorter
2021,Mike Nuga,Kent St.,68038,6-2,"6'2""",74.0,76.89,"6'5""",2.89,plays_taller,76.89,"6'5""",2.89,plays_taller
2021,LaTerrance Reed,Northwestern St.,68039,6-2,"6'2""",74.0,74.53,"6'3""",0.53,plays_at_height,74.53,"6'3""",0.53,plays_at_height
2021,Christian Guess,Samford,68053,6-6,"6'6""",78.0,79.32,"6'7""",1.32,plays_taller,79.32,"6'7""",1.32,plays_taller
2021,Faite Williams,Prairie View A&M,68055,6-2,"6'2""",74.0,75.93,"6'4""",1.93,plays_taller,75.93,"6'4""",1.93,plays_taller
2021,Tony Miller,Washington St.,68058,6-6,"6'6""",78.0,78.54,"6'7""",0.54,plays_at_height,78.54,"6'7""",0.54,plays_at_height
2021,Kawanise Wilkins,Western Michigan,68072,6-5,"6'5""",77.0,75.39,"6'3""",-1.61,plays_shorter,75.39,"6'3""",-1.61,plays_shorter
